ID,Nombre,Universidad,ID Universidad,Campus,ID Campus,Acreditación,Vacantes,Cant. Semestres,Arancel,Área,Horario,Empleabilidad,Ingreso,Admisión,Corte 2017,Corte 2016,Lenguaje,Matemáticas,Historia (Cs. Sociales),Ciencias,NEM,Ranking,Descripción,area_id
1436,Publicidad y Comunicación Integral,Universidad Autónoma de Chile,30,,117,No,,8.0,2890000,Salud,Diurno,,,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El Publicista y Comunicador Integral es un profesional capacitado en pensamiento estratégico/creativo, capaz de realizar análisis situacionales en distintos mercados y de diseñar, planificar, ejecutar, evaluar diferentes procesos y programas de orden publicitario y comunicacional, de acuerdo a los requerimientos de empresas en áreas creativas, de cuentas, producción y medios de comunicación. Es un comunicador integral e integrado a los diferentes escenarios donde la comunicación está presente. Autónomo, eficaz y ético, con pensamiento orientado a la resolución de problemas; es capaz de trabajar en equipos multidisciplinarios, siendo competente y hábil en las distintas plataformas comunicacionales. La formación profesional de Publicidad y Comunicación Integral le proporciona una mirada sistémica en áreas como la planificación, diseño y producción, trabajando a través del uso de distintas estrategias, herramientas y medios. Durante su proceso formativo se enfatiza la investigación de Mercado, Marketing Estratégico, Operativo, Directo y Relacional; Diseño Publicitario, Producción de Eventos, Animación Digital, Retail, Visual, Merchandising, Branding, Dirección de Video, Cine, TV y Diseño Multimedia, entre otras, y siempre en el marco de las tendencias del proceso publicitario y comunicacional vigente en tiempos de la sociedad del conocimiento.",9
1437,Relaciones Públicas y Comunicación Estartégica,Universidad Autónoma de Chile,30,,119,No,,8.0,2390000,Ciencias Sociales,Diurno,,,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El egresado de la carrera de Relaciones Públicas de la Universidad Autónoma de Chile, será un profesional capaz de desempeñarse en forma pertinente y competente a nivel inicial en el área de comunicación estratégica de una institución, organización, agrupación, corporación pública o privada, ya que posee competencias vinculadas a la comunicación organizacional, estratégica y protocolo, al manejo de crisis y producción de eventos.",5
1438,Técnico Universitario en Administración,Universidad Autónoma de Chile,30,,119,No,,5.0,1483000,Sin área definida,Diurno,"62,8",700000.0,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El profesional Técnico Universitario en Administración de la Universidad Autónoma de Chile se destaca por sus conocimientos y habilidades, que le permiten desempeñar cargos operacionales en las funciones de Finanzas, Marketing y de Recursos Humanos; tomando en consideración que debe, posteriormente, integrarse con armonía al entorno laboral y dar cumplimiento a la demanda de responsabilidad social empresarial. Su formación está centrada en disciplinas tales como: contabilidad, costos, administración financiera, estadística, proyectos y toda una gama de asignaturas que significan un apoyo integral a la gestión de empresas. Su formación le proporciona las herramientas para la creación, gestión y desarrollo de sus propios negocios. El diseño de la malla curricular está orientado a que nuestros profesionales obtengan las capacidades en métodos cuantitativos, que les aseguren continuar con éxito la carrera de Ingeniería de Ejecución en Administración.",10
1439,Terapia Ocupacional,Universidad Autónoma de Chile,30,,117,Si,,10.0,3301000,Administración y comercio,Diurno,"90,3",,,460,,35.0,35.0,10.0,10.0,10.0,10.0,"El Terapeuta Ocupacional de la Universidad Autónoma de Chile será un profesional con una sólida e integral formación desde el punto de vista científico, social, ético y humanista. Posee herramientas para la intervención en los diferentes niveles de la salud; como atención primaria, secundaria y terciaria, constituyendo parte activa y esencial de equipos de salud y educación y de carácter multidisciplinario, capaz de implementar diversos métodos de evaluación para el diagnóstico e intervención terapéutica cuando se requiera.",1
1440,Terapia Ocupacional,Universidad Autónoma de Chile,30,,118,Si,,10.0,3301000,Salud,Diurno,"90,3",,,460,,35.0,35.0,10.0,10.0,10.0,10.0,"El Terapeuta Ocupacional de la Universidad Autónoma de Chile será un profesional con una sólida e integral formación desde el punto de vista científico, social, ético y humanista. Posee herramientas para la intervención en los diferentes niveles de la salud; como atención primaria, secundaria y terciaria, constituyendo parte activa y esencial de equipos de salud y educación y de carácter multidisciplinario, capaz de implementar diversos métodos de evaluación para el diagnóstico e intervención terapéutica cuando se requiera.",9
1441,Terapia Ocupacional,Universidad Autónoma de Chile,30,,119,Si,,10.0,3301000,Salud,Diurno,"90,3",,,460,,35.0,35.0,10.0,10.0,10.0,10.0,"El Terapeuta Ocupacional de la Universidad Autónoma de Chile será un profesional con una sólida e integral formación desde el punto de vista científico, social, ético y humanista. Posee herramientas para la intervención en los diferentes niveles de la salud; como atención primaria, secundaria y terciaria, constituyendo parte activa y esencial de equipos de salud y educación y de carácter multidisciplinario, capaz de implementar diversos métodos de evaluación para el diagnóstico e intervención terapéutica cuando se requiera.",9
1442,Terapia Ocupacional,Universidad Autónoma de Chile,30,,120,Si,,10.0,3301000,Salud,Diurno,"90,3",,,460,,35.0,35.0,10.0,10.0,10.0,10.0,"El Terapeuta Ocupacional de la Universidad Autónoma de Chile será un profesional con una sólida e integral formación desde el punto de vista científico, social, ético y humanista. Posee herramientas para la intervención en los diferentes niveles de la salud; como atención primaria, secundaria y terciaria, constituyendo parte activa y esencial de equipos de salud y educación y de carácter multidisciplinario, capaz de implementar diversos métodos de evaluación para el diagnóstico e intervención terapéutica cuando se requiera.",9
1443,Trabajo Social,Universidad Autónoma de Chile,30,,118,Si,,10.0,1905000,Salud,Diurno,"69,4",800000.0,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El Trabajador Social de la Universidad Autónoma de Chile será un profesional que desarrolla procesos de intervención social innovadores e integrales, articulando políticas públicas, marcos teóricos de comprensión y métodos pertinentes en contextos complejos y diversos, con la finalidad de promover los derechos propios de la condición humana. Para esto, posee conocimientos propios de Trabajo Social y los vincula con los de otras disciplinas de las ciencias sociales y humanas.",9
1444,Trabajo Social,Universidad Autónoma de Chile,30,,119,Si,,10.0,1905000,Sin área definida,Diurno,"69,4",800000.0,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El Trabajador Social de la Universidad Autónoma de Chile será un profesional que desarrolla procesos de intervención social innovadores e integrales, articulando políticas públicas, marcos teóricos de comprensión y métodos pertinentes en contextos complejos y diversos, con la finalidad de promover los derechos propios de la condición humana. Para esto, posee conocimientos propios de Trabajo Social y los vincula con los de otras disciplinas de las ciencias sociales y humanas.",10
1445,Trabajo Social,Universidad Autónoma de Chile,30,,120,Si,,10.0,1905000,Sin área definida,Diurno,"69,4",800000.0,,450,,35.0,35.0,10.0,10.0,10.0,10.0,"El Trabajador Social de la Universidad Autónoma de Chile será un profesional que desarrolla procesos de intervención social innovadores e integrales, articulando políticas públicas, marcos teóricos de comprensión y métodos pertinentes en contextos complejos y diversos, con la finalidad de promover los derechos propios de la condición humana. Para esto, posee conocimientos propios de Trabajo Social y los vincula con los de otras disciplinas de las ciencias sociales y humanas.",10
1446,Agronomía,Universidad Arturo Prat,31,,125,No,10.0,10.0,2332000,Sin área definida,Diurno,,,,475,,10.0,20.0,0.0,20.0,10.0,40.0,"Estarás capacitado para manejar factores que afectan el crecimiento y desarrollo de las plantas frutas y cultivos, manejar aspectos como la fertilización, irrigación control de plagas y enfermedades, poda, manejo de postcosecha y producción forzada. Además conocerás procesos funcionales de los animales, los aspectos generales de la producción ganadera y los requerimientos necesarios para la producción de los subproductos de las diferentes especies de animales domésticos. Serás capaz de diseñar, ejecutar y presentar proyectos relacionados con la producción agropecuaria en el ámbito económico y de investigación.",10
1447,Arquitectura,Universidad Arturo Prat,31,,125,Si,30.0,10.0,2375860,Agropecuaria,Diurno,,,,500,,15.0,25.0,10.0,10.0,10.0,40.0,"Estarás capacitado para comprender y resolver problemas arquitectónicos y urbanísticos, materializando estas soluciones a través de la plani?cación, diseño, ejecución y ?scalización de obras. Tu formación profesional estará cimentada en los conocimientos esenciales en las disciplinas humanistas, sociales y artísticas que concurren a la arquitectura y el urbanismo, permitiéndole interpretar y dar forma a expectativas de la comunidad respecto a sus valores y objetivos en la calidad de vida.",2
1448,Biología Marina,Universidad Arturo Prat,31,,125,No,10.0,10.0,1971600,Arte y Arquitectura,Diurno,,,,475,,15.0,15.0,20.0,20.0,10.0,40.0,"Investigar y analizar la estructura de los ecosistemas marinos, estableciendo sus capacidades para ser explotados y manejados sustentablemente, en términos de sus recursos y de los beneficios que ofrece a la actividad económica regional y nacional. Contarás con una fuerte formación en ecología, oceanografía, elementos de análisis, manejo de pesquerías y del medio ambiente, lo que te permitirá participar activamente en la resolución de problemas asociados al medio marino.",3
1449,Contador Público y Auditor,Universidad Arturo Prat,31,,125,Si,15.0,10.0,1782950,Ciencias Básicas,Diurno,"87,9",1100000.0,,475,,15.0,25.0,10.0,10.0,10.0,40.0,"Estarás capacitado para lograr una administración eficiente de los recursos, desarrollándote como un profesional altamente formado. Te desempeñarás tanto en el campo público como privado, formando parte, también, de equipos multidisciplinarios: tales como auditoría operativa, auditoría computacional, auditoría de gestión y peritajes, convirtiéndote en pilar fundamental para el correcto desarollo social.",4
